"","RunIdentifier","eventID","principalInvestigator","samplingProtocol","dayDeployed","dayCollected","yearDeployed","yearCollected","lengthDeployment","collectorList","continentOcean","country","county","locality","island","islandGroup","locationID","decimalLatitude","decimalLongitude","DMSLatitude","DMSLongitude","habitat","fullUnit","unitNotes","unitAttachment","unitRetrievalBin","unitRetrievalFilteredWater","unitRetrievalBubbler","bcid","uniqueLatLong","materialSampleID","sampleSizeFractionation","institutionCode","institutionID","datasetName","fractionStorageBuffer","fractionNotes","homogenisation","homogenisationSample","homogenisationMethod","sampleExtractionKitManufacturer","sampleExtractionKit","sampleExtractCleanUp","sampleExtractCleanUpKitManufacturer","sampleExtractCleanUpKit","metabarcodingGeneticMarker","ampliconPrimerForward","ampliconPrimerReverse","ampliconPrimerRef","ampliconPCRTriplicates","ampliconPCRProtocol","ampliconPCRPolymerase","ampliconPCRCycles","ampliconAnnealingTemp","ampliconPCRNotes","ampliconPCRTriplicateMerged","sequencingTriplicates","sample_name"
"MAU4A.100","Run14","Ransome_MAU04_MAU04A_110101_140101","Ransome","ARMS","01/01/2011","01/01/2014",2011,2014,36,"Molly Timmers","Pacific","Northern Mariana Islands","","Northern Mariana Islands","Maug","Northern Mariana Islands","MAU04",20.01393333,145.2343167,"20° 00' 50.15"" N","145° 14' 03.54"" E","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MI_2014_MAU_04A","20.01393333 145.2343167","Ransome_MAU04_MAU04A_110101_140101_100_ETOH","100","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","MAU4A.100"
"MAU4C.100","Run14","Ransome_MAU04_MAU04C_110101_140101","Ransome","ARMS","01/01/2011","01/01/2014",2011,2014,36,"Molly Timmers","Pacific","Northern Mariana Islands","","Northern Mariana Islands","Maug","Northern Mariana Islands","MAU04",20.01393333,145.2343167,"20° 00' 50.15"" N","145° 14' 03.54"" E","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MI_2014_MAU_04C","20.01393333 145.2343167","Ransome_MAU04_MAU04C_110101_140101_100_ETOH","100","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","MAU4C.100"
"OAH12.100","Run14","Ransome_OAH12_OAH12B_100101_2013","Ransome","ARMS","01/01/2010","01/01/2013",2010,2013,36,"","Pacific","USA","","Oahu","Oahu","Hawaiian Islands","OAH12",21.31953333,-157.6539167,"21° 19' 10.31"" N","157° 39' 14.10"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MHI_2013_OAH_12B","21.31953333 -157.6539167","Ransome_OAH12_OAH12B_100101_2013_sessile_DMSO","sessile","ICL","Imperial College London","Ransome ARMS","DMSO","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","blender","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","OAH12.100"
"PHR26.100","Run14","Ransome_PHR26_PHR26A_100101_130101","Ransome","ARMS","01/01/2010","01/01/2013",2010,2013,36,"Molly Timmers","Pacific","USA","","Pearl and Hermes","Pearl and Hermes","Northwest Hawaiian Islands","PHR26",27.785833,-175.780283,"27° 47' 08.99"" N","175° 46' 49.01"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2NWHI_2013_PHR_26A","27.785833 -175.780283","Ransome_PHR26_PHR26A_100101_130101_100_ETOH","100","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","PHR26.100"
"PHR33A.100","Run14","Ransome_PHR33_PHR33A_100101_130101","Ransome","ARMS","01/01/2010","01/01/2013",2010,2013,36,"Molly Timmers","Pacific","USA","","Pearl and Hermes","Pearl and Hermes","Northwest Hawaiian Islands","PHR33",27.785467,-175.82375,"27° 47' 07.68"" N","175° 49' 25.49"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2NWHI_2013_PHR_33A","27.785467 -175.82375","Ransome_PHR33_PHR33A_100101_130101_100_ETOH","100","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","PHR33A.100"
"PHR33B.100","Run14","Ransome_PHR33_PHR33B_100101_130101","Ransome","ARMS","01/01/2010","01/01/2013",2010,2013,36,"Molly Timmers","Pacific","USA","","Pearl and Hermes","Pearl and Hermes","Northwest Hawaiian Islands","PHR33",27.785467,-175.82375,"27° 47' 07.68"" N","175° 49' 25.49"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2NWHI_2013_PHR_33B","27.785467 -175.82375","Ransome_PHR33_PHR33B_100101_130101_100_ETOH","100","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","PHR33B.100"
"PHR33C.100","Run14","Ransome_PHR33_PHR33C_100101_130101","Ransome","ARMS","01/01/2010","01/01/2013",2010,2013,36,"Molly Timmers","Pacific","USA","","Pearl and Hermes","Pearl and Hermes","Northwest Hawaiian Islands","PHR33",27.785467,-175.82375,"27° 47' 07.68"" N","175° 49' 25.49"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2NWHI_2013_PHR_33C","27.785467 -175.82375","Ransome_PHR33_PHR33C_100101_130101_100_ETOH","100","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","PHR33C.100"
"PHR42.100","Run14","Ransome_PHR42_PHR42A_100101_130101","Ransome","ARMS","01/01/2010","01/01/2013",2010,2013,36,"Molly Timmers","Pacific","USA","","Pearl and Hermes","Pearl and Hermes","Northwest Hawaiian Islands","PHR42",27.753133,-175.948767,"27° 45' 11.27"" N","175° 56' 55.56"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2NWHI_2013_PHR_42A","27.753133 -175.948767","Ransome_PHR42_PHR42A_100101_130101_100_ETOH","100","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","PHR42.100"
"WAK6b.100","Run14","Ransome_WAK06_WAK06A_110101_140101","Ransome","ARMS","01/01/2011","01/01/2014",2011,2014,36,"Molly Timmers","Pacific","Wake Island","","Wake Island","Wake Island","","WAK06",19.29178,166.60729,"19° 17' 30.40"" N","166° 36' 26.24"" E","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2PRIA_2014_WAK_06A","19.29178 166.60729","Ransome_WAK06_WAK06A_110101_140101_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","WAK6b.100"
"ART1B.500","Run15","Ransome_ART01_ART01B_120312_150524","Ransome","ARMS","12/03/2012","24/05/2015",2012,2015,38,"Max Sudnovsky, Molly Timmers, Chris Meyer, Andrianus Sembiring","Pacific","Phillipines","Mabini","Arthur's Reef","Luzon","Verde Islands","ART01",13.70776,120.87432,"13° 42' 27.93"" N","120° 52' 27.55"" E","fringing reef","","","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/CaU2ART_01_B_44","13.70776 120.87432","Ransome_ART01_ART01A_120312_150524_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","ART1B.500"
"CE02.100","Run15","Ransome_IND01_CE02_110701_120601","Ransome","ARMS","01/07/2011","01/06/2012",2011,2012,11,"","Pacific","Indonesia","","Close Encounters","","Bali","IND01",-8.12792,114.66807,"08° 07' 40.51"" S","114° 40' 05.05"" E","","","Rev B","Benthos","Mesh crate","Yes","Yes","","-8.12792 114.66807","Ransome_IND01_CE02_110701_120601_100_ETOH","100","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","CE02.100"
"FFS12.500","Run15","Ransome_FFS12_FFS12A_100101_130101","Ransome","ARMS","01/01/2010","01/01/2013",2011,2014,36,"Molly Timmers","Pacific","USA","","USA","French Frigate Shoals","Northwest Hawaiian Islands","FFS12",23.63835,-166.18005,"23° 38' 18.05"" N","166° 10' 48.17"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2NWHI_2013_FFS_12A","23.63835 -166.18005","Ransome_FFS12_FFS12A_100101_130101_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","FFS12.500"
"FFS34.500","Run15","Ransome_FFS34_FFS34A_100101_130101","Ransome","ARMS","01/01/2010","01/01/2013",2011,2014,36,"Molly Timmers","Pacific","USA","","USA","French Frigate Shoals","Northwest Hawaiian Islands","FFS34",23.627917,-166.135383,"23° 37' 40.50"" N","166° 08' 07.37"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2NWHI_2013_FFS_34A","23.627917 -166.135383","Ransome_FFS34_FFS34A_100101_130101_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","FFS34.500"
"GUA2C.500","Run15","Ransome_GUA02_GUA02C_110101_140101","Ransome","ARMS","01/01/2011","01/01/2014",2011,2014,36,"Molly Timmers","Pacific","Guam","","Guam","Guam","Mairanas Islands","GUA02",13.30553141,144.6525324,"13° 18' 19.91"" N","144° 39' 09.11"" E","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MI_2014_GUA_02C","13.30553141 144.6525324","Ransome_GUA02_GUA02C_110101_140101_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","GUA2C.500"
"GUA5.500","Run15","Ransome_GUA05_GUA05B_110101_140101","Ransome","ARMS","01/01/2011","01/01/2014",2011,2014,36,"Molly Timmers","Pacific","Guam","","Guam","Guam","Mairanas Islands","GUA05",13.57845859,144.8283336,"13° 34' 42.45"" N","144° 49' 42.00"" E","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MI_2014_GUA_05B","13.57845859 144.8283336","Ransome_GUA05_GUA05B_110101_140101_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","GUA5.500"
"GUA8A.500","Run15","Ransome_GUA08_GUA08A_110101_140101","Ransome","ARMS","01/01/2011","01/01/2014",2011,2014,36,"Molly Timmers","Pacific","Guam","","Guam","Guam","Mairanas Islands","GUA08",13.48873585,144.8779058,"13° 29' 19.44"" N","144° 52' 40.46"" E","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MI_2014_GUA_08A","13.48873585 144.8779058","Ransome_GUA08_GUA08A_110101_140101_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","GUA8A.500"
"GUA8B.500","Run15","Ransome_GUA08_GUA08B_110101_140101","Ransome","ARMS","01/01/2011","01/01/2014",2011,2014,36,"Molly Timmers","Pacific","Guam","","Guam","Guam","Mairanas Islands","GUA08",13.48873585,144.8779058,"13° 29' 19.44"" N","144° 52' 40.46"" E","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MI_2014_GUA_08B","13.48873585 144.8779058","Ransome_GUA08_GUA08B_110101_140101_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","GUA8B.500"
"GUA8C.500","Run15","Ransome_GUA08_GUA08C_110101_140101","Ransome","ARMS","01/01/2011","01/01/2014",2011,2014,36,"Molly Timmers","Pacific","Guam","","Guam","Guam","Mairanas Islands","GUA08",13.48873585,144.8779058,"13° 29' 19.44"" N","144° 52' 40.46"" E","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MI_2014_GUA_08C","13.48873585 144.8779058","Ransome_GUA08_GUA08C_110101_140101_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","GUA8C.500"
"HAW24A.500","Run15","Ransome_HAW24_HAW24A_100101_130101","Ransome","ARMS","01/01/2010","01/01/2013",2010,2013,36,"Molly Timmers","Pacific","USA","","Hawaii","Hawaii","Hawaiian Islands","HAW24",19.03821667,-155.88255,"19° 02' 17.58"" N","155° 52' 57.18"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MHI_2013_HAW_24A","19.03821667 -155.88255","Ransome_HAW24_HAW24A_100101_130101_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","HAW24A.500"
"HAW24B.500","Run15","Ransome_HAW24_HAW24B_100101_130101","Ransome","ARMS","01/01/2010","01/01/2013",2010,2013,36,"Molly Timmers","Pacific","USA","","Hawaii","Hawaii","Hawaiian Islands","HAW24",19.03821667,-155.88255,"19° 02' 17.58"" N","155° 52' 57.18"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MHI_2013_HAW_24B","19.03821667 -155.88255","Ransome_HAW24_HAW24B_100101_130101_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","HAW24B.500"
"KAU2.500","Run15","Ransome_KAU02_KAU02A_100101_130101","Ransome","ARMS","01/01/2010","01/01/2013",2010,2013,36,"Molly Timmers","Pacific","USA","","Kauai","Kauai","Hawaiian Islands","KAU02",22.16408333,-159.2989167,"22° 09' 50.69"" N","159° 17' 56.10"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MHI_2013_KAU_02A","22.16408333 -159.2989167","Ransome_KAU02_KAU02A_100101_130101_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","KAU2.500"
"KAU6.500","Run15","Ransome_KAU06_KAU06A_100101_130101","Ransome","ARMS","01/01/2010","01/01/2013",2010,2013,36,"Molly Timmers","Pacific","USA","","Kauai","Kauai","Hawaiian Islands","KAU06",21.88966667,-159.6090167,"21° 53' 22.80"" N","159° 36' 32.46"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MHI_2013_KAU_06A","21.88966667 -159.6090167","Ransome_KAU06_KAU06A_100101_130101_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","KAU6.500"
"KAU8A.100","Run15","Ransome_KAU08_KAU08A_100101_130101","Ransome","ARMS","01/01/2010","01/01/2013",2010,2013,36,"Molly Timmers","Pacific","USA","","Kauai","Kauai","Hawaiian Islands","KAU08",22.16686667,-159.6802167,"22° 10' 00.72"" N","159° 40' 48.78"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MHI_2013_KAU_08A","22.16686667 -159.6802167","Ransome_KAU08_KAU08A_100101_130101_100_ETOH","100","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","KAU8A.100"
